"Apprentice Wizard","Apprentice Wizard"
"Ashes to Ashes","Ashes to Ashes"
"Ball Lightning","Ball Lightning"
"Banshee","Banshee"
"Barl's Cage","Barl's Cage"
"Blood Moon","Blood Moon"
"Blood of the Martyr","Blood of the Martyr"
"Bog Imp","Bog Imp"
"Bog Rats","Bog Rats"
"Bone Flute","Bone Flute"
"Book of Rass","Book of Rass"
"Brainwash","Brainwash"
"Brothers of Fire","Brothers of Fire"
"Carnivorous Plant","Carnivorous Plant"
"Cave People","Cave People"
"City of Shadows","City of Shadows"
"Cleansing","Cleansing"
"Coal Golem","Coal Golem"
"Curse Artifact","Curse Artifact"
"Dance of Many","Dance of Many"
"Dark Heart of the Wood","Dark Heart of the Wood"
"Dark Sphere","Dark Sphere"
"Deep Water","Deep Water"
"Diabolic Machine","Diabolic Machine"
"Drowned","Drowned"
"Dust to Dust","Dust to Dust"
"Eater of the Dead","Eater of the Dead"
"Electric Eel","Electric Eel"
"Elves of Deep Shadow","Elves of Deep Shadow"
"Erosion","Erosion"
"Eternal Flame","Eternal Flame"
"Exorcist","Exorcist"
"Fasting","Fasting"
"Fellwar Stone","Fellwar Stone"
"Festival","Festival"
"Fire and Brimstone","Fire and Brimstone"
"Fire Drake","Fire Drake"
"Fissure","Fissure"
"Flood","Flood"
"Fountain of Youth","Fountain of Youth"
"Frankenstein's Monster","Frankenstein's Monster"
"Gaea's Touch","Gaea's Touch"
"Ghost Ship","Ghost Ship"
"Giant Shark","Giant Shark"
"Goblin Caves","Goblin Caves"
"Goblin Digging Team","Goblin Digging Team"
"Goblin Hero","Goblin Hero"
"Goblin Rock Sled","Goblin Rock Sled"
"Goblin Shrine","Goblin Shrine"
"Goblin Wizard","Goblin Wizard"
"Goblins of the Flarg","Goblins of the Flarg"
"Grave Robbers","Grave Robbers"
"Hidden Path","Hidden Path"
"Holy Light","Holy Light"
"Inferno","Inferno"
"Inquisition","Inquisition"
"Knights of Thorn","Knights of Thorn"
"Land Leeches","Land Leeches"
"Leviathan","Leviathan"
"Living Armor","Living Armor"
"Lurker","Lurker"
"Mana Clash","Mana Clash"
"Mana Vortex","Mana Vortex"
"Marsh Gas","Marsh Gas"
"Marsh Goblins","Marsh Goblins"
"Marsh Viper","Marsh Viper"
"Martyr's Cry","Martyr's Cry"
"Maze of Ith","Maze of Ith"
"Merfolk Assassin","Merfolk Assassin"
"Mind Bomb","Mind Bomb"
"Miracle Worker","Miracle Worker"
"Morale","Morale"
"Murk Dwellers","Murk Dwellers"
"Nameless Race","Nameless Race"
"Necropolis","Necropolis"
"Niall Silvain","Niall Silvain"
"Orc General","Orc General"
"People of the Woods","People of the Woods"
"Pikemen","Pikemen"
"Preacher","Preacher"
"Psychic Allergy","Psychic Allergy"
"Rag Man","Rag Man"
"Reflecting Mirror","Reflecting Mirror"
"Riptide","Riptide"
"Runesword","Runesword"
"Safe Haven","Safe Haven"
"Savaen Elves","Savaen Elves"
"Scarecrow","Scarecrow"
"Scarwood Bandits","Scarwood Bandits"
"Scarwood Goblins","Scarwood Goblins"
"Scarwood Hag","Scarwood Hag"
"Scavenger Folk","Scavenger Folk"
"Season of the Witch","Season of the Witch"
"Sisters of the Flame","Sisters of the Flame"
"Skull of Orm","Skull of Orm"
"Sorrow's Path","Sorrow's Path"
"Spitting Slug","Spitting Slug"
"Squire","Squire"
"Standing Stones","Standing Stones"
"Stone Calendar","Stone Calendar"
"Sunken City","Sunken City"
"Tangle Kelp","Tangle Kelp"
"The Fallen","The Fallen"
"Tivadar's Crusade","Tivadar's Crusade"
"Tormod's Crypt","Tormod's Crypt"
"Tower of Coireall","Tower of Coireall"
"Tracker","Tracker"
"Uncle Istvan","Uncle Istvan"
"Venom","Venom"
"Wand of Ith","Wand of Ith"
"War Barge","War Barge"
"Water Wurm","Water Wurm"
"Whippoorwill","Whippoorwill"
"Witch Hunter","Witch Hunter"
"Word of Binding","Word of Binding"
"Worms of the Earth","Worms of the Earth"
"Wormwood Treefolk","Wormwood Treefolk"
"Aeolipile","Aeolipile"
"Armor Thrull","Armor Thrull"
"Balm of Restoration","Balm of Restoration"
"Basal Thrull","Basal Thrull"
"Bottomless Vault","Bottomless Vault"
"Brassclaw Orcs","Brassclaw Orcs"
"Breeding Pit","Breeding Pit"
"Combat Medic","Combat Medic"
"Conch Horn","Conch Horn"
"Deep Spawn","Deep Spawn"
"Delif's Cone","Delif's Cone"
"Delif's Cube","Delif's Cube"
"Derelor","Derelor"
"Draconian Cylix","Draconian Cylix"
"Dwarven Armorer","Dwarven Armorer"
"Dwarven Catapult","Dwarven Catapult"
"Dwarven Hold","Dwarven Hold"
"Dwarven Lieutenant","Dwarven Lieutenant"
"Dwarven Ruins","Dwarven Ruins"
"Dwarven Soldier","Dwarven Soldier"
"Ebon Praetor","Ebon Praetor"
"Ebon Stronghold","Ebon Stronghold"
"Elven Fortress","Elven Fortress"
"Elven Lyre","Elven Lyre"
"Elvish Farmer","Elvish Farmer"
"Elvish Hunter","Elvish Hunter"
"Elvish Scout","Elvish Scout"
"Farrel's Mantle","Farrel's Mantle"
"Farrel's Zealot","Farrel's Zealot"
"Farrelite Priest","Farrelite Priest"
"Feral Thallid","Feral Thallid"
"Fungal Bloom","Fungal Bloom"
"Goblin Chirurgeon","Goblin Chirurgeon"
"Goblin Flotilla","Goblin Flotilla"
"Goblin Grenade","Goblin Grenade"
"Goblin Kites","Goblin Kites"
"Goblin War Drums","Goblin War Drums"
"Goblin Warrens","Goblin Warrens"
"Hand of Justice","Hand of Justice"
"Havenwood Battleground","Havenwood Battleground"
"Heroism","Heroism"
"High Tide","High Tide"
"Hollow Trees","Hollow Trees"
"Homarid","Homarid"
"Homarid Shaman","Homarid Shaman"
"Homarid Spawning Bed","Homarid Spawning Bed"
"Homarid Warrior","Homarid Warrior"
"Hymn to Tourach","Hymn to Tourach"
"Icatian Infantry","Icatian Infantry"
"Icatian Javelineers","Icatian Javelineers"
"Icatian Lieutenant","Icatian Lieutenant"
"Icatian Moneychanger","Icatian Moneychanger"
"Icatian Phalanx","Icatian Phalanx"
"Icatian Priest","Icatian Priest"
"Icatian Scout","Icatian Scout"
"Icatian Skirmishers","Icatian Skirmishers"
"Icatian Store","Icatian Store"
"Icatian Town","Icatian Town"
"Implements of Sacrifice","Implements of Sacrifice"
"Initiates of the Ebon Hand","Initiates of the Ebon Hand"
"Merseine","Merseine"
"Mindstab Thrull","Mindstab Thrull"
"Necrite","Necrite"
"Night Soil","Night Soil"
"Orcish Captain","Orcish Captain"
"Orcish Spy","Orcish Spy"
"Orcish Veteran","Orcish Veteran"
"Order of Leitbur","Order of Leitbur"
"Order of the Ebon Hand","Order of the Ebon Hand"
"Orgg","Orgg"
"Raiding Party","Raiding Party"
"Rainbow Vale","Rainbow Vale"
"Ring of Renewal","Ring of Renewal"
"River Merfolk","River Merfolk"
"Ruins of Trokair","Ruins of Trokair"
"Sand Silos","Sand Silos"
"Seasinger","Seasinger"
"Soul Exchange","Soul Exchange"
"Spirit Shield","Spirit Shield"
"Spore Cloud","Spore Cloud"
"Spore Flower","Spore Flower"
"Svyelunite Priest","Svyelunite Priest"
"Svyelunite Temple","Svyelunite Temple"
"Thallid","Thallid"
"Thallid Devourer","Thallid Devourer"
"Thelon's Chant","Thelon's Chant"
"Thelon's Curse","Thelon's Curse"
"Thelonite Druid","Thelonite Druid"
"Thelonite Monk","Thelonite Monk"
"Thorn Thallid","Thorn Thallid"
"Thrull Champion","Thrull Champion"
"Thrull Retainer","Thrull Retainer"
"Thrull Wizard","Thrull Wizard"
"Tidal Flats","Tidal Flats"
"Tidal Influence","Tidal Influence"
"Tourach's Chant","Tourach's Chant"
"Tourach's Gate","Tourach's Gate"
"Vodalian Knights","Vodalian Knights"
"Vodalian Mage","Vodalian Mage"
"Vodalian Soldiers","Vodalian Soldiers"
"Vodalian War Machine","Vodalian War Machine"
"Zelyon Sword","Zelyon Sword"
"Arena","Arena"
"Sewers of Estark","Sewers of Estark"
"Mana Crypt","Mana Crypt"
"Windseeker Centaur","Windseeker Centaur"
"Giant Badger","Giant Badger"
"Scent of Cinder","Scent of Cinder"
"Lightning Hounds","Lightning Hounds"
"Spined Wurm","Spined Wurm"
"Warmonger","Warmonger"
"Silver Drake","Silver Drake"
"Phyrexian Rager","Phyrexian Rager"
"Jace Beleren","Jace Beleren"
"Garruk Wildspeaker","Garruk Wildspeaker"
"Brion Stoutarm","Brion Stoutarm"
"Jaya Ballard, Task Mage","Jaya Ballard, Task Mage"
"Broodmate Dragon","Broodmate Dragon"
"Honor of the Pure","Honor of the Pure"
"Steward of Valeron","Steward of Valeron"
"Day of Judgment","Day of Judgment"
"Celestial Colonnade","Celestial Colonnade"
"Retaliator Griffin","Retaliator Griffin"
"Kor Skyfisher","Kor Skyfisher"
"Guul Draz Assassin","Guul Draz Assassin"
"Nissa Revane","Nissa Revane"
"Memoricide","Memoricide"
"Liliana Vess","Liliana Vess"
"Bloodthrone Vampire","Bloodthrone Vampire"
"Mirran Crusader","Mirran Crusader"
"Surgical Extraction","Surgical Extraction"
"Frost Titan","Frost Titan"
"Grave Titan","Grave Titan"
"Inferno Titan","Inferno Titan"
"Chandra's Phoenix","Chandra's Phoenix"
"Treasure Hunt","Treasure Hunt"
"Faithless Looting","Faithless Looting"
"Devil's Play","Devil's Play"
"Gravecrawler","Gravecrawler"
"Electrolyze","Electrolyze"
"Feast of Blood","Feast of Blood"
"Silverblade Paladin","Silverblade Paladin"
"Merfolk Mesmerist","Merfolk Mesmerist"
"Knight Exemplar","Knight Exemplar"
"Sunblast Angel","Sunblast Angel"
"Serra Avatar","Serra Avatar"
"Primordial Hydra","Primordial Hydra"
"Vampire Nocturnus","Vampire Nocturnus"
"Cathedral of War","Cathedral of War"
"Terastodon","Terastodon"
"Arrest","Arrest"
"Consume Spirit","Consume Spirit"
"Dreg Mangler","Dreg Mangler"
"Supreme Verdict","Supreme Verdict"
"Standstill","Standstill"
"Breath of Malfegor","Breath of Malfegor"
"Angel of Glory's Rise","Angel of Glory's Rise"
"Turnabout","Turnabout"
"Nightveil Specter","Nightveil Specter"
"Voidmage Husher","Voidmage Husher"
"Ogre Arsonist","Ogre Arsonist"
"Corrupt","Corrupt"
"Chandra's Fury","Chandra's Fury"
"Render Silent","Render Silent"
"Ratchet Bomb","Ratchet Bomb"
"Bonescythe Sliver","Bonescythe Sliver"
"Ogre Battledriver","Ogre Battledriver"
"Scavenging Ooze","Scavenging Ooze"
"Hamletback Goliath","Hamletback Goliath"
"Ajani, Caller of the Pride","Ajani, Caller of the Pride"
"Jace, Memory Adept","Jace, Memory Adept"
"Liliana of the Dark Realms","Liliana of the Dark Realms"
"Chandra, Pyromaster","Chandra, Pyromaster"
"Garruk, Caller of Beasts","Garruk, Caller of Beasts"
"Sylvan Caryatid","Sylvan Caryatid"
"Karametra's Acolyte","Karametra's Acolyte"
"Fated Conflagration","Fated Conflagration"
"Gaze of Granite","Gaze of Granite"
"Wash Out","Wash Out"
"Acquire","Acquire"
"Duress","Duress"
"Eidolon of Blossoms","Eidolon of Blossoms"
"Magister of Worth","Magister of Worth"
"Soul of Ravnica","Soul of Ravnica"
"Soul of Zendikar","Soul of Zendikar"
"Stealer of Secrets","Stealer of Secrets"
"Angelic Skirmisher","Angelic Skirmisher"
"Xathrid Necromancer","Xathrid Necromancer"
"Rattleclaw Mystic","Rattleclaw Mystic"
"Ankle Shanker","Ankle Shanker"
"Avalanche Tusker","Avalanche Tusker"
"Ivorytusk Fortress","Ivorytusk Fortress"
"Rakshasa Vizier","Rakshasa Vizier"
"Sage of the Inward Eye","Sage of the Inward Eye"
"Goblin Rabblemaster","Goblin Rabblemaster"
"Ajani Steadfast","Ajani Steadfast"
"Jace, the Living Guildpact","Jace, the Living Guildpact"
"Nissa, Worldwaker","Nissa, Worldwaker"
"Garruk, Apex Predator","Garruk, Apex Predator"
"Shamanic Revelation","Shamanic Revelation"
"Ojutai's Command","Ojutai's Command"
"Dragonscale General","Dragonscale General"
"Sage-Eye Avengers","Sage-Eye Avengers"
"Archfiend of Depravity","Archfiend of Depravity"
"Flamerush Rider","Flamerush Rider"
"Temur War Shaman","Temur War Shaman"
"Arashin Sovereign","Arashin Sovereign"
"Pristine Skywise","Pristine Skywise"
"Necromaster Dragon","Necromaster Dragon"
"Boltwing Marauder","Boltwing Marauder"
"Harbinger of the Hunt","Harbinger of the Hunt"
"Sultai Charm","Sultai Charm"
"Aeronaut Tinkerer","Aeronaut Tinkerer"
"Dragon Fodder","Dragon Fodder"
"Dragonlord's Servant","Dragonlord's Servant"
"Evolving Wilds","Evolving Wilds"
"Foe-Razer Regent","Foe-Razer Regent"
"Relic Seeker","Relic Seeker"
"Alhammarret, High Arbiter","Alhammarret, High Arbiter"
"Dwynen, Gilt-Leaf Daen","Dwynen, Gilt-Leaf Daen"
"Hixus, Prison Warden","Hixus, Prison Warden"
"Kothophed, Soul Hoarder","Kothophed, Soul Hoarder"
"Pia and Kiran Nalaar","Pia and Kiran Nalaar"
"Honored Hierarch","Honored Hierarch"
"Seeker of the Way","Seeker of the Way"
"Valorous Stance","Valorous Stance"
"Dromoka, the Eternal","Dromoka, the Eternal"
"Siege Rhino","Siege Rhino"
"Sandsteppe Citadel","Sandsteppe Citadel"
"Ruinous Path","Ruinous Path"
"Hero of Goma Fada","Hero of Goma Fada"
"Drowner of Hope","Drowner of Hope"
"Defiant Bloodlord","Defiant Bloodlord"
"Barrage Tyrant","Barrage Tyrant"
"Oran-Rief Hydra","Oran-Rief Hydra"
"Scythe Leopard","Scythe Leopard"
"Genesis Hydra","Genesis Hydra"
"Munda's Vanguard","Munda's Vanguard"
"Deepfathom Skulker","Deepfathom Skulker"
"Dread Defiler","Dread Defiler"
"Tyrant of Valakut","Tyrant of Valakut"
"Gladehart Cavalry","Gladehart Cavalry"
"Goblin Dark-Dwellers","Goblin Dark-Dwellers"
"Incinerate","Incinerate"
"Abyssal Specter","Abyssal Specter"
"Adarkar Sentinel","Adarkar Sentinel"
"Adarkar Unicorn","Adarkar Unicorn"
"Adarkar Wastes","Adarkar Wastes"
"Aegis of the Meek","Aegis of the Meek"
"Aggression","Aggression"
"Altar of Bone","Altar of Bone"
"Amulet of Quoz","Amulet of Quoz"
"Anarchy","Anarchy"
"Arctic Foxes","Arctic Foxes"
"Arcum's Sleigh","Arcum's Sleigh"
"Arcum's Weathervane","Arcum's Weathervane"
"Arcum's Whistle","Arcum's Whistle"
"Arenson's Aura","Arenson's Aura"
"Armor of Faith","Armor of Faith"
"Arnjlot's Ascent","Arnjlot's Ascent"
"Ashen Ghoul","Ashen Ghoul"
"Aurochs","Aurochs"
"Avalanche","Avalanche"
"Balduvian Barbarians","Balduvian Barbarians"
"Balduvian Bears","Balduvian Bears"
"Balduvian Conjurer","Balduvian Conjurer"
"Balduvian Hydra","Balduvian Hydra"
"Balduvian Shaman","Balduvian Shaman"
"Barbarian Guides","Barbarian Guides"
"Barbed Sextant","Barbed Sextant"
"Baton of Morale","Baton of Morale"
"Battle Cry","Battle Cry"
"Battle Frenzy","Battle Frenzy"
"Binding Grasp","Binding Grasp"
"Black Scarab","Black Scarab"
"Blessed Wine","Blessed Wine"
"Blinking Spirit","Blinking Spirit"
"Blizzard","Blizzard"
"Blue Scarab","Blue Scarab"
"Bone Shaman","Bone Shaman"
"Brainstorm","Brainstorm"
"Brand of Ill Omen","Brand of Ill Omen"
"Breath of Dreams","Breath of Dreams"
"Brine Shaman","Brine Shaman"
"Brown Ouphe","Brown Ouphe"
"Brushland","Brushland"
"Burnt Offering","Burnt Offering"
"Call to Arms","Call to Arms"
"Caribou Range","Caribou Range"
"Celestial Sword","Celestial Sword"
"Centaur Archer","Centaur Archer"
"Chaos Lord","Chaos Lord"
"Chaos Moon","Chaos Moon"
"Chromatic Armor","Chromatic Armor"
"Chub Toad","Chub Toad"
"Clairvoyance","Clairvoyance"
"Cloak of Confusion","Cloak of Confusion"
"Cold Snap","Cold Snap"
"Conquer","Conquer"
"Cooperation","Cooperation"
"Crown of the Ages","Crown of the Ages"
"Curse of Marit Lage","Curse of Marit Lage"
"Dance of the Dead","Dance of the Dead"
"Dark Banishing","Dark Banishing"
"Deflection","Deflection"
"Demonic Consultation","Demonic Consultation"
"Despotic Scepter","Despotic Scepter"
"Diabolic Vision","Diabolic Vision"
"Dire Wolves","Dire Wolves"
"Dread Wight","Dread Wight"
"Dreams of the Dead","Dreams of the Dead"
"Drift of the Dead","Drift of the Dead"
"Drought","Drought"
"Dwarven Armory","Dwarven Armory"
"Earthlink","Earthlink"
"Earthlore","Earthlore"
"Elder Druid","Elder Druid"
"Elemental Augury","Elemental Augury"
"Elkin Bottle","Elkin Bottle"
"Elvish Healer","Elvish Healer"
"Enduring Renewal","Enduring Renewal"
"Energy Storm","Energy Storm"
"Enervate","Enervate"
"Errant Minion","Errant Minion"
"Errantry","Errantry"
"Essence Filter","Essence Filter"
"Essence Flare","Essence Flare"
"Essence Vortex","Essence Vortex"
"Fanatical Fever","Fanatical Fever"
"Fiery Justice","Fiery Justice"
"Fire Covenant","Fire Covenant"
"Flame Spirit","Flame Spirit"
"Flare","Flare"
"Flooded Woodlands","Flooded Woodlands"
"Flow of Maggots","Flow of Maggots"
"Folk of the Pines","Folk of the Pines"
"Forbidden Lore","Forbidden Lore"
"Force Void","Force Void"
"Forgotten Lore","Forgotten Lore"
"Formation","Formation"
"Foul Familiar","Foul Familiar"
"Foxfire","Foxfire"
"Freyalise Supplicant","Freyalise Supplicant"
"Freyalise's Charm","Freyalise's Charm"
"Freyalise's Winds","Freyalise's Winds"
"Fumarole","Fumarole"
"Fylgja","Fylgja"
"Fyndhorn Bow","Fyndhorn Bow"
"Fyndhorn Brownie","Fyndhorn Brownie"
"Fyndhorn Elder","Fyndhorn Elder"
"Fyndhorn Elves","Fyndhorn Elves"
"Fyndhorn Pollen","Fyndhorn Pollen"
"Game of Chaos","Game of Chaos"
"Gangrenous Zombies","Gangrenous Zombies"
"Gaze of Pain","Gaze of Pain"
"General Jarkeld","General Jarkeld"
"Ghostly Flame","Ghostly Flame"
"Giant Trap Door Spider","Giant Trap Door Spider"
"Glacial Chasm","Glacial Chasm"
"Glacial Crevasses","Glacial Crevasses"
"Glacial Wall","Glacial Wall"
"Glaciers","Glaciers"
"Goblin Lyre","Goblin Lyre"
"Goblin Mutant","Goblin Mutant"
"Goblin Sappers","Goblin Sappers"
"Goblin Ski Patrol","Goblin Ski Patrol"
"Goblin Snowman","Goblin Snowman"
"Gorilla Pack","Gorilla Pack"
"Gravebind","Gravebind"
"Green Scarab","Green Scarab"
"Grizzled Wolverine","Grizzled Wolverine"
"Hallowed Ground","Hallowed Ground"
"Halls of Mist","Halls of Mist"
"Heal","Heal"
"Hecatomb","Hecatomb"
"Hematite Talisman","Hematite Talisman"
"Hipparion","Hipparion"
"Hoar Shade","Hoar Shade"
"Hot Springs","Hot Springs"
"Hyalopterous Lemure","Hyalopterous Lemure"
"Hydroblast","Hydroblast"
"Hymn of Rebirth","Hymn of Rebirth"
"Ice Cauldron","Ice Cauldron"
"Ice Floe","Ice Floe"
"Iceberg","Iceberg"
"Icequake","Icequake"
"Icy Prison","Icy Prison"
"Illusionary Forces","Illusionary Forces"
"Illusionary Presence","Illusionary Presence"
"Illusionary Terrain","Illusionary Terrain"
"Illusionary Wall","Illusionary Wall"
"Illusions of Grandeur","Illusions of Grandeur"
"Imposing Visage","Imposing Visage"
"Infernal Darkness","Infernal Darkness"
"Infernal Denizen","Infernal Denizen"
"Infinite Hourglass","Infinite Hourglass"
"Infuse","Infuse"
"Jester's Cap","Jester's Cap"
"Jester's Mask","Jester's Mask"
"Jeweled Amulet","Jeweled Amulet"
"Johtull Wurm","Johtull Wurm"
"Jokulhaups","Jokulhaups"
"Juniper Order Druid","Juniper Order Druid"
"Justice","Justice"
"Karplusan Forest","Karplusan Forest"
"Karplusan Giant","Karplusan Giant"
"Karplusan Yeti","Karplusan Yeti"
"Kelsinko Ranger","Kelsinko Ranger"
"Kjeldoran Dead","Kjeldoran Dead"
"Kjeldoran Elite Guard","Kjeldoran Elite Guard"
"Kjeldoran Frostbeast","Kjeldoran Frostbeast"
"Kjeldoran Guard","Kjeldoran Guard"
"Kjeldoran Knight","Kjeldoran Knight"
"Kjeldoran Phalanx","Kjeldoran Phalanx"
"Kjeldoran Royal Guard","Kjeldoran Royal Guard"
"Kjeldoran Skycaptain","Kjeldoran Skycaptain"
"Kjeldoran Skyknight","Kjeldoran Skyknight"
"Kjeldoran Warrior","Kjeldoran Warrior"
"Knight of Stromgald","Knight of Stromgald"
"Krovikan Elementalist","Krovikan Elementalist"
"Krovikan Fetish","Krovikan Fetish"
"Krovikan Sorcerer","Krovikan Sorcerer"
"Krovikan Vampire","Krovikan Vampire"
"Land Cap","Land Cap"
"Lapis Lazuli Talisman","Lapis Lazuli Talisman"
"Lava Burst","Lava Burst"
"Lava Tubes","Lava Tubes"
"Legions of Lim-Dûl","Legions of Lim-Dûl"
"Leshrac's Rite","Leshrac's Rite"
"Leshrac's Sigil","Leshrac's Sigil"
"Lhurgoyf","Lhurgoyf"
"Lightning Blow","Lightning Blow"
"Lim-Dûl's Cohort","Lim-Dûl's Cohort"
"Lim-Dûl's Hex","Lim-Dûl's Hex"
"Lost Order of Jarkeld","Lost Order of Jarkeld"
"Maddening Wind","Maddening Wind"
"Magus of the Unseen","Magus of the Unseen"
"Malachite Talisman","Malachite Talisman"
"Márton Stromgald","Márton Stromgald"
"Melee","Melee"
"Melting","Melting"
"Mercenaries","Mercenaries"
"Merieke Ri Berit","Merieke Ri Berit"
"Mesmeric Trance","Mesmeric Trance"
"Meteor Shower","Meteor Shower"
"Mind Ravel","Mind Ravel"
"Mind Warp","Mind Warp"
"Mind Whip","Mind Whip"
"Minion of Leshrac","Minion of Leshrac"
"Minion of Tevesh Szat","Minion of Tevesh Szat"
"Mistfolk","Mistfolk"
"Mole Worms","Mole Worms"
"Monsoon","Monsoon"
"Moor Fiend","Moor Fiend"
"Mountain Goat","Mountain Goat"
"Mountain Titan","Mountain Titan"
"Mudslide","Mudslide"
"Musician","Musician"
"Mystic Might","Mystic Might"
"Mystic Remora","Mystic Remora"
"Nacre Talisman","Nacre Talisman"
"Naked Singularity","Naked Singularity"
"Nature's Lore","Nature's Lore"
"Necropotence","Necropotence"
"Norritt","Norritt"
"Oath of Lim-Dûl","Oath of Lim-Dûl"
"Onyx Talisman","Onyx Talisman"
"Orcish Cannoneers","Orcish Cannoneers"
"Orcish Conscripts","Orcish Conscripts"
"Orcish Farmer","Orcish Farmer"
"Orcish Healer","Orcish Healer"
"Orcish Librarian","Orcish Librarian"
"Orcish Lumberjack","Orcish Lumberjack"
"Orcish Squatters","Orcish Squatters"
"Order of the Sacred Torch","Order of the Sacred Torch"
"Order of the White Shield","Order of the White Shield"
"Pale Bears","Pale Bears"
"Panic","Panic"
"Pentagram of the Ages","Pentagram of the Ages"
"Pestilence Rats","Pestilence Rats"
"Phantasmal Mount","Phantasmal Mount"
"Pit Trap","Pit Trap"
"Polar Kraken","Polar Kraken"
"Portent","Portent"
"Pox","Pox"
"Prismatic Ward","Prismatic Ward"
"Pygmy Allosaurus","Pygmy Allosaurus"
"Pyknite","Pyknite"
"Pyroblast","Pyroblast"
"Pyroclasm","Pyroclasm"
"Rally","Rally"
"Ray of Command","Ray of Command"
"Ray of Erasure","Ray of Erasure"
"Reality Twist","Reality Twist"
"Reclamation","Reclamation"
